Register Name,Register Description,Register Address,Register Width,Register Access,Register Reset Value,Field Name,Field Description,Field Offset,Field Width,Field Access,Field Reset Value,Field is Volatile,Field is Reserved,Field Backdoor
siracusa_pads_functional_config_pad_gpio12_cfg,,,,,,pull_sel,"1 -> use pull-up resistor (if pull_en == 1), 0 -> use pull-down resistor",6,1,RW,0,0,,u_pad_gpio12_cfg_pull_sel.q
siracusa_pads_functional_config_pad_gpio12_cfg,,,,,,ret_en,"Enable retention mode, active-high",7,1,RW,0,0,,u_pad_gpio12_cfg_ret_en.q
siracusa_pads_functional_config_pad_gpio12_cfg,,,,,,st_en,"Schmitt-trigger enable, active high",8,1,RW,0,0,,u_pad_gpio12_cfg_st_en.q
siracusa_pads_functional_config_pad_gpio12_cfg,,,,,,tx_en,"TX driver enable, active low",9,1,RW,0,0,,u_pad_gpio12_cfg_tx_en.q
siracusa_pads_functional_config_pad_gpio12_mux_sel,"Pad signal port multiplex selection for pad pad_gpio12. The programmed value defines which port
is connected to the pad.",100,32,,0,,,,,,,,,
siracusa_pads_functional_config_pad_gpio12_mux_sel,,,,,,pad_gpio12_mux_sel,,0,5,RW,0,0,,u_pad_gpio12_mux_sel.q
siracusa_pads_functional_config_pad_gpio13_cfg,Pad signal configuration.,104,32,,16,,,,,,,,,
siracusa_pads_functional_config_pad_gpio13_cfg,,,,,,chip2pad,Connects to pad's TX driver,0,1,RW,0,0,,u_pad_gpio13_cfg_chip2pad.q
siracusa_pads_functional_config_pad_gpio13_cfg,,,,,,drv0,Choose the driving strength of the pad. LSB = ~3mA,1,1,RW,0,0,,u_pad_gpio13_cfg_drv0.q
siracusa_pads_functional_config_pad_gpio13_cfg,,,,,,drv1,Choose the driving strength of the pad. LSB = ~3mA,2,1,RW,0,0,,u_pad_gpio13_cfg_drv1.q
siracusa_pads_functional_config_pad_gpio13_cfg,,,,,,drv2,Choose the driving strength of the pad. LSB = ~3mA,3,1,RW,0,0,,u_pad_gpio13_cfg_drv2.q
siracusa_pads_functional_config_pad_gpio13_cfg,,,,,,drv3,Choose the driving strength of the pad. LSB = ~3mA,4,1,RW,1,0,,u_pad_gpio13_cfg_drv3.q
siracusa_pads_functional_config_pad_gpio13_cfg,,,,,,pull_en,"Enable pull up/down (depends on pull_sel) resistor, active-high",5,1,RW,0,0,,u_pad_gpio13_cfg_pull_en.q
siracusa_pads_functional_config_pad_gpio13_cfg,,,,,,pull_sel,"1 -> use pull-up resistor (if pull_en == 1), 0 -> use pull-down resistor",6,1,RW,0,0,,u_pad_gpio13_cfg_pull_sel.q
siracusa_pads_functional_config_pad_gpio13_cfg,,,,,,ret_en,"Enable retention mode, active-high",7,1,RW,0,0,,u_pad_gpio13_cfg_ret_en.q
siracusa_pads_functional_config_pad_gpio13_cfg,,,,,,st_en,"Schmitt-trigger enable, active high",8,1,RW,0,0,,u_pad_gpio13_cfg_st_en.q
siracusa_pads_functional_config_pad_gpio13_cfg,,,,,,tx_en,"TX driver enable, active low",9,1,RW,0,0,,u_pad_gpio13_cfg_tx_en.q
siracusa_pads_functional_config_pad_gpio13_mux_sel,"Pad signal port multiplex selection for pad pad_gpio13. The programmed value defines which port
is connected to the pad.",108,32,,0,,,,,,,,,
siracusa_pads_functional_config_pad_gpio13_mux_sel,,,,,,pad_gpio13_mux_sel,,0,5,RW,0,0,,u_pad_gpio13_mux_sel.q
siracusa_pads_functional_config_pad_gpio14_cfg,Pad signal configuration.,112,32,,16,,,,,,,,,
siracusa_pads_functional_config_pad_gpio14_cfg,,,,,,chip2pad,Connects to pad's TX driver,0,1,RW,0,0,,u_pad_gpio14_cfg_chip2pad.q
siracusa_pads_functional_config_pad_gpio14_cfg,,,,,,drv0,Choose the driving strength of the pad. LSB = ~3mA,1,1,RW,0,0,,u_pad_gpio14_cfg_drv0.q
siracusa_pads_functional_config_pad_gpio14_cfg,,,,,,drv1,Choose the driving strength of the pad. LSB = ~3mA,2,1,RW,0,0,,u_pad_gpio14_cfg_drv1.q
siracusa_pads_functional_config_pad_gpio14_cfg,,,,,,drv2,Choose the driving strength of the pad. LSB = ~3mA,3,1,RW,0,0,,u_pad_gpio14_cfg_drv2.q
siracusa_pads_functional_config_pad_gpio14_cfg,,,,,,drv3,Choose the driving strength of the pad. LSB = ~3mA,4,1,RW,1,0,,u_pad_gpio14_cfg_drv3.q
siracusa_pads_functional_config_pad_gpio14_cfg,,,,,,pull_en,"Enable pull up/down (depends on pull_sel) resistor, active-high",5,1,RW,0,0,,u_pad_gpio14_cfg_pull_en.q
siracusa_pads_functional_config_pad_gpio14_cfg,,,,,,pull_sel,"1 -> use pull-up resistor (if pull_en == 1), 0 -> use pull-down resistor",6,1,RW,0,0,,u_pad_gpio14_cfg_pull_sel.q
siracusa_pads_functional_config_pad_gpio14_cfg,,,,,,ret_en,"Enable retention mode, active-high",7,1,RW,0,0,,u_pad_gpio14_cfg_ret_en.q
siracusa_pads_functional_config_pad_gpio14_cfg,,,,,,st_en,"Schmitt-trigger enable, active high",8,1,RW,0,0,,u_pad_gpio14_cfg_st_en.q
siracusa_pads_functional_config_pad_gpio14_cfg,,,,,,tx_en,"TX driver enable, active low",9,1,RW,0,0,,u_pad_gpio14_cfg_tx_en.q
siracusa_pads_functional_config_pad_gpio14_mux_sel,"Pad signal port multiplex selection for pad pad_gpio14. The programmed value defines which port
is connected to the pad.",116,32,,0,,,,,,,,,
siracusa_pads_functional_config_pad_gpio14_mux_sel,,,,,,pad_gpio14_mux_sel,,0,5,RW,0,0,,u_pad_gpio14_mux_sel.q
siracusa_pads_functional_config_pad_gpio15_cfg,Pad signal configuration.,120,32,,16,,,,,,,,,
siracusa_pads_functional_config_pad_gpio15_cfg,,,,,,chip2pad,Connects to pad's TX driver,0,1,RW,0,0,,u_pad_gpio15_cfg_chip2pad.q
siracusa_pads_functional_config_pad_gpio15_cfg,,,,,,drv0,Choose the driving strength of the pad. LSB = ~3mA,1,1,RW,0,0,,u_pad_gpio15_cfg_drv0.q
siracusa_pads_functional_config_pad_gpio15_cfg,,,,,,drv1,Choose the driving strength of the pad. LSB = ~3mA,2,1,RW,0,0,,u_pad_gpio15_cfg_drv1.q
siracusa_pads_functional_config_pad_gpio15_cfg,,,,,,drv2,Choose the driving strength of the pad. LSB = ~3mA,3,1,RW,0,0,,u_pad_gpio15_cfg_drv2.q
siracusa_pads_functional_config_pad_gpio15_cfg,,,,,,drv3,Choose the driving strength of the pad. LSB = ~3mA,4,1,RW,1,0,,u_pad_gpio15_cfg_drv3.q
siracusa_pads_functional_config_pad_gpio15_cfg,,,,,,pull_en,"Enable pull up/down (depends on pull_sel) resistor, active-high",5,1,RW,0,0,,u_pad_gpio15_cfg_pull_en.q
siracusa_pads_functional_config_pad_gpio15_cfg,,,,,,pull_sel,"1 -> use pull-up resistor (if pull_en == 1), 0 -> use pull-down resistor",6,1,RW,0,0,,u_pad_gpio15_cfg_pull_sel.q
siracusa_pads_functional_config_pad_gpio15_cfg,,,,,,ret_en,"Enable retention mode, active-high",7,1,RW,0,0,,u_pad_gpio15_cfg_ret_en.q
siracusa_pads_functional_config_pad_gpio15_cfg,,,,,,st_en,"Schmitt-trigger enable, active high",8,1,RW,0,0,,u_pad_gpio15_cfg_st_en.q
siracusa_pads_functional_config_pad_gpio15_cfg,,,,,,tx_en,"TX driver enable, active low",9,1,RW,0,0,,u_pad_gpio15_cfg_tx_en.q
siracusa_pads_functional_config_pad_gpio15_mux_sel,"Pad signal port multiplex selection for pad pad_gpio15. The programmed value defines which port
is connected to the pad.",124,32,,0,,,,,,,,,
siracusa_pads_functional_config_pad_gpio15_mux_sel,,,,,,pad_gpio15_mux_sel,,0,5,RW,0,0,,u_pad_gpio15_mux_sel.q
siracusa_pads_functional_config_pad_gpio16_cfg,Pad signal configuration.,128,32,,16,,,,,,,,,
siracusa_pads_functional_config_pad_gpio16_cfg,,,,,,chip2pad,Connects to pad's TX driver,0,1,RW,0,0,,u_pad_gpio16_cfg_chip2pad.q
siracusa_pads_functional_config_pad_gpio16_cfg,,,,,,drv0,Choose the driving strength of the pad. LSB = ~3mA,1,1,RW,0,0,,u_pad_gpio16_cfg_drv0.q
siracusa_pads_functional_config_pad_gpio16_cfg,,,,,,drv1,Choose the driving strength of the pad. LSB = ~3mA,2,1,RW,0,0,,u_pad_gpio16_cfg_drv1.q
siracusa_pads_functional_config_pad_gpio16_cfg,,,,,,drv2,Choose the driving strength of the pad. LSB = ~3mA,3,1,RW,0,0,,u_pad_gpio16_cfg_drv2.q
siracusa_pads_functional_config_pad_gpio16_cfg,,,,,,drv3,Choose the driving strength of the pad. LSB = ~3mA,4,1,RW,1,0,,u_pad_gpio16_cfg_drv3.q
siracusa_pads_functional_config_pad_gpio16_cfg,,,,,,pull_en,"Enable pull up/down (depends on pull_sel) resistor, active-high",5,1,RW,0,0,,u_pad_gpio16_cfg_pull_en.q
siracusa_pads_functional_config_pad_gpio16_cfg,,,,,,pull_sel,"1 -> use pull-up resistor (if pull_en == 1), 0 -> use pull-down resistor",6,1,RW,0,0,,u_pad_gpio16_cfg_pull_sel.q
siracusa_pads_functional_config_pad_gpio16_cfg,,,,,,ret_en,"Enable retention mode, active-high",7,1,RW,0,0,,u_pad_gpio16_cfg_ret_en.q
siracusa_pads_functional_config_pad_gpio16_cfg,,,,,,st_en,"Schmitt-trigger enable, active high",8,1,RW,0,0,,u_pad_gpio16_cfg_st_en.q
siracusa_pads_functional_config_pad_gpio16_cfg,,,,,,tx_en,"TX driver enable, active low",9,1,RW,0,0,,u_pad_gpio16_cfg_tx_en.q
siracusa_pads_functional_config_pad_gpio16_mux_sel,"Pad signal port multiplex selection for pad pad_gpio16. The programmed value defines which port
is connected to the pad.",132,32,,0,,,,,,,,,
siracusa_pads_functional_config_pad_gpio16_mux_sel,,,,,,pad_gpio16_mux_sel,,0,5,RW,0,0,,u_pad_gpio16_mux_sel.q
siracusa_pads_functional_config_pad_gpio17_cfg,Pad signal configuration.,136,32,,16,,,,,,,,,
siracusa_pads_functional_config_pad_gpio17_cfg,,,,,,chip2pad,Connects to pad's TX driver,0,1,RW,0,0,,u_pad_gpio17_cfg_chip2pad.q
siracusa_pads_functional_config_pad_gpio17_cfg,,,,,,drv0,Choose the driving strength of the pad. LSB = ~3mA,1,1,RW,0,0,,u_pad_gpio17_cfg_drv0.q
siracusa_pads_functional_config_pad_gpio17_cfg,,,,,,drv1,Choose the driving strength of the pad. LSB = ~3mA,2,1,RW,0,0,,u_pad_gpio17_cfg_drv1.q
siracusa_pads_functional_config_pad_gpio17_cfg,,,,,,drv2,Choose the driving strength of the pad. LSB = ~3mA,3,1,RW,0,0,,u_pad_gpio17_cfg_drv2.q
siracusa_pads_functional_config_pad_gpio17_cfg,,,,,,drv3,Choose the driving strength of the pad. LSB = ~3mA,4,1,RW,1,0,,u_pad_gpio17_cfg_drv3.q
siracusa_pads_functional_config_pad_gpio17_cfg,,,,,,pull_en,"Enable pull up/down (depends on pull_sel) resistor, active-high",5,1,RW,0,0,,u_pad_gpio17_cfg_pull_en.q
siracusa_pads_functional_config_pad_gpio17_cfg,,,,,,pull_sel,"1 -> use pull-up resistor (if pull_en == 1), 0 -> use pull-down resistor",6,1,RW,0,0,,u_pad_gpio17_cfg_pull_sel.q
siracusa_pads_functional_config_pad_gpio17_cfg,,,,,,ret_en,"Enable retention mode, active-high",7,1,RW,0,0,,u_pad_gpio17_cfg_ret_en.q
siracusa_pads_functional_config_pad_gpio17_cfg,,,,,,st_en,"Schmitt-trigger enable, active high",8,1,RW,0,0,,u_pad_gpio17_cfg_st_en.q
siracusa_pads_functional_config_pad_gpio17_cfg,,,,,,tx_en,"TX driver enable, active low",9,1,RW,0,0,,u_pad_gpio17_cfg_tx_en.q
siracusa_pads_functional_config_pad_gpio17_mux_sel,"Pad signal port multiplex selection for pad pad_gpio17. The programmed value defines which port
is connected to the pad.",140,32,,0,,,,,,,,,
siracusa_pads_functional_config_pad_gpio17_mux_sel,,,,,,pad_gpio17_mux_sel,,0,5,RW,0,0,,u_pad_gpio17_mux_sel.q
siracusa_pads_functional_config_pad_gpio18_cfg,Pad signal configuration.,144,32,,16,,,,,,,,,
siracusa_pads_functional_config_pad_gpio18_cfg,,,,,,chip2pad,Connects to pad's TX driver,0,1,RW,0,0,,u_pad_gpio18_cfg_chip2pad.q
siracusa_pads_functional_config_pad_gpio18_cfg,,,,,,drv0,Choose the driving strength of the pad. LSB = ~3mA,1,1,RW,0,0,,u_pad_gpio18_cfg_drv0.q
siracusa_pads_functional_config_pad_gpio18_cfg,,,,,,drv1,Choose the driving strength of the pad. LSB = ~3mA,2,1,RW,0,0,,u_pad_gpio18_cfg_drv1.q
siracusa_pads_functional_config_pad_gpio18_cfg,,,,,,drv2,Choose the driving strength of the pad. LSB = ~3mA,3,1,RW,0,0,,u_pad_gpio18_cfg_drv2.q
siracusa_pads_functional_config_pad_gpio18_cfg,,,,,,drv3,Choose the driving strength of the pad. LSB = ~3mA,4,1,RW,1,0,,u_pad_gpio18_cfg_drv3.q
siracusa_pads_functional_config_pad_gpio18_cfg,,,,,,pull_en,"Enable pull up/down (depends on pull_sel) resistor, active-high",5,1,RW,0,0,,u_pad_gpio18_cfg_pull_en.q
siracusa_pads_functional_config_pad_gpio18_cfg,,,,,,pull_sel,"1 -> use pull-up resistor (if pull_en == 1), 0 -> use pull-down resistor",6,1,RW,0,0,,u_pad_gpio18_cfg_pull_sel.q
siracusa_pads_functional_config_pad_gpio18_cfg,,,,,,ret_en,"Enable retention mode, active-high",7,1,RW,0,0,,u_pad_gpio18_cfg_ret_en.q
siracusa_pads_functional_config_pad_gpio18_cfg,,,,,,st_en,"Schmitt-trigger enable, active high",8,1,RW,0,0,,u_pad_gpio18_cfg_st_en.q
siracusa_pads_functional_config_pad_gpio18_cfg,,,,,,tx_en,"TX driver enable, active low",9,1,RW,0,0,,u_pad_gpio18_cfg_tx_en.q
siracusa_pads_functional_config_pad_gpio18_mux_sel,"Pad signal port multiplex selection for pad pad_gpio18. The programmed value defines which port
is connected to the pad.",148,32,,0,,,,,,,,,
siracusa_pads_functional_config_pad_gpio18_mux_sel,,,,,,pad_gpio18_mux_sel,,0,5,RW,0,0,,u_pad_gpio18_mux_sel.q
siracusa_pads_functional_config_pad_gpio19_cfg,Pad signal configuration.,152,32,,16,,,,,,,,,
siracusa_pads_functional_config_pad_gpio19_cfg,,,,,,chip2pad,Connects to pad's TX driver,0,1,RW,0,0,,u_pad_gpio19_cfg_chip2pad.q
siracusa_pads_functional_config_pad_gpio19_cfg,,,,,,drv0,Choose the driving strength of the pad. LSB = ~3mA,1,1,RW,0,0,,u_pad_gpio19_cfg_drv0.q
siracusa_pads_functional_config_pad_gpio19_cfg,,,,,,drv1,Choose the driving strength of the pad. LSB = ~3mA,2,1,RW,0,0,,u_pad_gpio19_cfg_drv1.q
siracusa_pads_functional_config_pad_gpio19_cfg,,,,,,drv2,Choose the driving strength of the pad. LSB = ~3mA,3,1,RW,0,0,,u_pad_gpio19_cfg_drv2.q
siracusa_pads_functional_config_pad_gpio19_cfg,,,,,,drv3,Choose the driving strength of the pad. LSB = ~3mA,4,1,RW,1,0,,u_pad_gpio19_cfg_drv3.q
siracusa_pads_functional_config_pad_gpio19_cfg,,,,,,pull_en,"Enable pull up/down (depends on pull_sel) resistor, active-high",5,1,RW,0,0,,u_pad_gpio19_cfg_pull_en.q
siracusa_pads_functional_config_pad_gpio19_cfg,,,,,,pull_sel,"1 -> use pull-up resistor (if pull_en == 1), 0 -> use pull-down resistor",6,1,RW,0,0,,u_pad_gpio19_cfg_pull_sel.q
siracusa_pads_functional_config_pad_gpio19_cfg,,,,,,ret_en,"Enable retention mode, active-high",7,1,RW,0,0,,u_pad_gpio19_cfg_ret_en.q
siracusa_pads_functional_config_pad_gpio19_cfg,,,,,,st_en,"Schmitt-trigger enable, active high",8,1,RW,0,0,,u_pad_gpio19_cfg_st_en.q
siracusa_pads_functional_config_pad_gpio19_cfg,,,,,,tx_en,"TX driver enable, active low",9,1,RW,0,0,,u_pad_gpio19_cfg_tx_en.q
siracusa_pads_functional_config_pad_gpio19_mux_sel,"Pad signal port multiplex selection for pad pad_gpio19. The programmed value defines which port
is connected to the pad.",156,32,,0,,,,,,,,,
siracusa_pads_functional_config_pad_gpio19_mux_sel,,,,,,pad_gpio19_mux_sel,,0,5,RW,0,0,,u_pad_gpio19_mux_sel.q
siracusa_pads_functional_config_pad_gpio20_cfg,Pad signal configuration.,160,32,,16,,,,,,,,,
siracusa_pads_functional_config_pad_gpio20_cfg,,,,,,chip2pad,Connects to pad's TX driver,0,1,RW,0,0,,u_pad_gpio20_cfg_chip2pad.q
siracusa_pads_functional_config_pad_gpio20_cfg,,,,,,drv0,Choose the driving strength of the pad. LSB = ~3mA,1,1,RW,0,0,,u_pad_gpio20_cfg_drv0.q
siracusa_pads_functional_config_pad_gpio20_cfg,,,,,,drv1,Choose the driving strength of the pad. LSB = ~3mA,2,1,RW,0,0,,u_pad_gpio20_cfg_drv1.q
siracusa_pads_functional_config_pad_gpio20_cfg,,,,,,drv2,Choose the driving strength of the pad. LSB = ~3mA,3,1,RW,0,0,,u_pad_gpio20_cfg_drv2.q
siracusa_pads_functional_config_pad_gpio20_cfg,,,,,,drv3,Choose the driving strength of the pad. LSB = ~3mA,4,1,RW,1,0,,u_pad_gpio20_cfg_drv3.q
siracusa_pads_functional_config_pad_gpio20_cfg,,,,,,pull_en,"Enable pull up/down (depends on pull_sel) resistor, active-high",5,1,RW,0,0,,u_pad_gpio20_cfg_pull_en.q
siracusa_pads_functional_config_pad_gpio20_cfg,,,,,,pull_sel,"1 -> use pull-up resistor (if pull_en == 1), 0 -> use pull-down resistor",6,1,RW,0,0,,u_pad_gpio20_cfg_pull_sel.q
siracusa_pads_functional_config_pad_gpio20_cfg,,,,,,ret_en,"Enable retention mode, active-high",7,1,RW,0,0,,u_pad_gpio20_cfg_ret_en.q
siracusa_pads_functional_config_pad_gpio20_cfg,,,,,,st_en,"Schmitt-trigger enable, active high",8,1,RW,0,0,,u_pad_gpio20_cfg_st_en.q
siracusa_pads_functional_config_pad_gpio20_cfg,,,,,,tx_en,"TX driver enable, active low",9,1,RW,0,0,,u_pad_gpio20_cfg_tx_en.q
siracusa_pads_functional_config_pad_gpio20_mux_sel,"Pad signal port multiplex selection for pad pad_gpio20. The programmed value defines which port
is connected to the pad.",164,32,,0,,,,,,,,,
siracusa_pads_functional_config_pad_gpio20_mux_sel,,,,,,pad_gpio20_mux_sel,,0,5,RW,0,0,,u_pad_gpio20_mux_sel.q
siracusa_pads_functional_config_pad_gpio21_cfg,Pad signal configuration.,168,32,,16,,,,,,,,,
siracusa_pads_functional_config_pad_gpio21_cfg,,,,,,chip2pad,Connects to pad's TX driver,0,1,RW,0,0,,u_pad_gpio21_cfg_chip2pad.q
siracusa_pads_functional_config_pad_gpio21_cfg,,,,,,drv0,Choose the driving strength of the pad. LSB = ~3mA,1,1,RW,0,0,,u_pad_gpio21_cfg_drv0.q
siracusa_pads_functional_config_pad_gpio21_cfg,,,,,,drv1,Choose the driving strength of the pad. LSB = ~3mA,2,1,RW,0,0,,u_pad_gpio21_cfg_drv1.q
siracusa_pads_functional_config_pad_gpio21_cfg,,,,,,drv2,Choose the driving strength of the pad. LSB = ~3mA,3,1,RW,0,0,,u_pad_gpio21_cfg_drv2.q
siracusa_pads_functional_config_pad_gpio21_cfg,,,,,,drv3,Choose the driving strength of the pad. LSB = ~3mA,4,1,RW,1,0,,u_pad_gpio21_cfg_drv3.q
siracusa_pads_functional_config_pad_gpio21_cfg,,,,,,pull_en,"Enable pull up/down (depends on pull_sel) resistor, active-high",5,1,RW,0,0,,u_pad_gpio21_cfg_pull_en.q
siracusa_pads_functional_config_pad_gpio21_cfg,,,,,,pull_sel,"1 -> use pull-up resistor (if pull_en == 1), 0 -> use pull-down resistor",6,1,RW,0,0,,u_pad_gpio21_cfg_pull_sel.q
siracusa_pads_functional_config_pad_gpio21_cfg,,,,,,ret_en,"Enable retention mode, active-high",7,1,RW,0,0,,u_pad_gpio21_cfg_ret_en.q
siracusa_pads_functional_config_pad_gpio21_cfg,,,,,,st_en,"Schmitt-trigger enable, active high",8,1,RW,0,0,,u_pad_gpio21_cfg_st_en.q
siracusa_pads_functional_config_pad_gpio21_cfg,,,,,,tx_en,"TX driver enable, active low",9,1,RW,0,0,,u_pad_gpio21_cfg_tx_en.q
siracusa_pads_functional_config_pad_gpio21_mux_sel,"Pad signal port multiplex selection for pad pad_gpio21. The programmed value defines which port
is connected to the pad.",172,32,,0,,,,,,,,,
siracusa_pads_functional_config_pad_gpio21_mux_sel,,,,,,pad_gpio21_mux_sel,,0,5,RW,0,0,,u_pad_gpio21_mux_sel.q
siracusa_pads_functional_config_pad_gpio22_cfg,Pad signal configuration.,176,32,,16,,,,,,,,,
siracusa_pads_functional_config_pad_gpio22_cfg,,,,,,chip2pad,Connects to pad's TX driver,0,1,RW,0,0,,u_pad_gpio22_cfg_chip2pad.q
siracusa_pads_functional_config_pad_gpio22_cfg,,,,,,drv0,Choose the driving strength of the pad. LSB = ~3mA,1,1,RW,0,0,,u_pad_gpio22_cfg_drv0.q
siracusa_pads_functional_config_pad_gpio22_cfg,,,,,,drv1,Choose the driving strength of the pad. LSB = ~3mA,2,1,RW,0,0,,u_pad_gpio22_cfg_drv1.q
siracusa_pads_functional_config_pad_gpio22_cfg,,,,,,drv2,Choose the driving strength of the pad. LSB = ~3mA,3,1,RW,0,0,,u_pad_gpio22_cfg_drv2.q
siracusa_pads_functional_config_pad_gpio22_cfg,,,,,,drv3,Choose the driving strength of the pad. LSB = ~3mA,4,1,RW,1,0,,u_pad_gpio22_cfg_drv3.q
siracusa_pads_functional_config_pad_gpio22_cfg,,,,,,pull_en,"Enable pull up/down (depends on pull_sel) resistor, active-high",5,1,RW,0,0,,u_pad_gpio22_cfg_pull_en.q
siracusa_pads_functional_config_pad_gpio22_cfg,,,,,,pull_sel,"1 -> use pull-up resistor (if pull_en == 1), 0 -> use pull-down resistor",6,1,RW,0,0,,u_pad_gpio22_cfg_pull_sel.q
siracusa_pads_functional_config_pad_gpio22_cfg,,,,,,ret_en,"Enable retention mode, active-high",7,1,RW,0,0,,u_pad_gpio22_cfg_ret_en.q
siracusa_pads_functional_config_pad_gpio22_cfg,,,,,,st_en,"Schmitt-trigger enable, active high",8,1,RW,0,0,,u_pad_gpio22_cfg_st_en.q
siracusa_pads_functional_config_pad_gpio22_cfg,,,,,,tx_en,"TX driver enable, active low",9,1,RW,0,0,,u_pad_gpio22_cfg_tx_en.q
siracusa_pads_functional_config_pad_gpio22_mux_sel,"Pad signal port multiplex selection for pad pad_gpio22. The programmed value defines which port
is connected to the pad.",180,32,,0,,,,,,,,,
siracusa_pads_functional_config_pad_gpio22_mux_sel,,,,,,pad_gpio22_mux_sel,,0,5,RW,0,0,,u_pad_gpio22_mux_sel.q
siracusa_pads_functional_config_pad_gpio23_cfg,Pad signal configuration.,184,32,,16,,,,,,,,,
siracusa_pads_functional_config_pad_gpio23_cfg,,,,,,chip2pad,Connects to pad's TX driver,0,1,RW,0,0,,u_pad_gpio23_cfg_chip2pad.q
siracusa_pads_functional_config_pad_gpio23_cfg,,,,,,drv0,Choose the driving strength of the pad. LSB = ~3mA,1,1,RW,0,0,,u_pad_gpio23_cfg_drv0.q
siracusa_pads_functional_config_pad_gpio23_cfg,,,,,,drv1,Choose the driving strength of the pad. LSB = ~3mA,2,1,RW,0,0,,u_pad_gpio23_cfg_drv1.q
siracusa_pads_functional_config_pad_gpio23_cfg,,,,,,drv2,Choose the driving strength of the pad. LSB = ~3mA,3,1,RW,0,0,,u_pad_gpio23_cfg_drv2.q
siracusa_pads_functional_config_pad_gpio23_cfg,,,,,,drv3,Choose the driving strength of the pad. LSB = ~3mA,4,1,RW,1,0,,u_pad_gpio23_cfg_drv3.q
siracusa_pads_functional_config_pad_gpio23_cfg,,,,,,pull_en,"Enable pull up/down (depends on pull_sel) resistor, active-high",5,1,RW,0,0,,u_pad_gpio23_cfg_pull_en.q
siracusa_pads_functional_config_pad_gpio23_cfg,,,,,,pull_sel,"1 -> use pull-up resistor (if pull_en == 1), 0 -> use pull-down resistor",6,1,RW,0,0,,u_pad_gpio23_cfg_pull_sel.q
siracusa_pads_functional_config_pad_gpio23_cfg,,,,,,ret_en,"Enable retention mode, active-high",7,1,RW,0,0,,u_pad_gpio23_cfg_ret_en.q
siracusa_pads_functional_config_pad_gpio23_cfg,,,,,,st_en,"Schmitt-trigger enable, active high",8,1,RW,0,0,,u_pad_gpio23_cfg_st_en.q
siracusa_pads_functional_config_pad_gpio23_cfg,,,,,,tx_en,"TX driver enable, active low",9,1,RW,0,0,,u_pad_gpio23_cfg_tx_en.q
siracusa_pads_functional_config_pad_gpio23_mux_sel,"Pad signal port multiplex selection for pad pad_gpio23. The programmed value defines which port
is connected to the pad.",188,32,,0,,,,,,,,,
siracusa_pads_functional_config_pad_gpio23_mux_sel,,,,,,pad_gpio23_mux_sel,,0,5,RW,0,0,,u_pad_gpio23_mux_sel.q
siracusa_pads_functional_config_pad_gpio24_cfg,Pad signal configuration.,192,32,,16,,,,,,,,,
siracusa_pads_functional_config_pad_gpio24_cfg,,,,,,chip2pad,Connects to pad's TX driver,0,1,RW,0,0,,u_pad_gpio24_cfg_chip2pad.q
siracusa_pads_functional_config_pad_gpio24_cfg,,,,,,drv0,Choose the driving strength of the pad. LSB = ~3mA,1,1,RW,0,0,,u_pad_gpio24_cfg_drv0.q
siracusa_pads_functional_config_pad_gpio24_cfg,,,,,,drv1,Choose the driving strength of the pad. LSB = ~3mA,2,1,RW,0,0,,u_pad_gpio24_cfg_drv1.q
siracusa_pads_functional_config_pad_gpio24_cfg,,,,,,drv2,Choose the driving strength of the pad. LSB = ~3mA,3,1,RW,0,0,,u_pad_gpio24_cfg_drv2.q
siracusa_pads_functional_config_pad_gpio24_cfg,,,,,,drv3,Choose the driving strength of the pad. LSB = ~3mA,4,1,RW,1,0,,u_pad_gpio24_cfg_drv3.q
siracusa_pads_functional_config_pad_gpio24_cfg,,,,,,pull_en,"Enable pull up/down (depends on pull_sel) resistor, active-high",5,1,RW,0,0,,u_pad_gpio24_cfg_pull_en.q
siracusa_pads_functional_config_pad_gpio24_cfg,,,,,,pull_sel,"1 -> use pull-up resistor (if pull_en == 1), 0 -> use pull-down resistor",6,1,RW,0,0,,u_pad_gpio24_cfg_pull_sel.q
siracusa_pads_functional_config_pad_gpio24_cfg,,,,,,ret_en,"Enable retention mode, active-high",7,1,RW,0,0,,u_pad_gpio24_cfg_ret_en.q
siracusa_pads_functional_config_pad_gpio24_cfg,,,,,,st_en,"Schmitt-trigger enable, active high",8,1,RW,0,0,,u_pad_gpio24_cfg_st_en.q
siracusa_pads_functional_config_pad_gpio24_cfg,,,,,,tx_en,"TX driver enable, active low",9,1,RW,0,0,,u_pad_gpio24_cfg_tx_en.q
siracusa_pads_functional_config_pad_gpio24_mux_sel,"Pad signal port multiplex selection for pad pad_gpio24. The programmed value defines which port
is connected to the pad.",196,32,,0,,,,,,,,,
siracusa_pads_functional_config_pad_gpio24_mux_sel,,,,,,pad_gpio24_mux_sel,,0,5,RW,0,0,,u_pad_gpio24_mux_sel.q
siracusa_pads_functional_config_pad_gpio25_cfg,Pad signal configuration.,200,32,,16,,,,,,,,,
siracusa_pads_functional_config_pad_gpio25_cfg,,,,,,chip2pad,Connects to pad's TX driver,0,1,RW,0,0,,u_pad_gpio25_cfg_chip2pad.q
siracusa_pads_functional_config_pad_gpio25_cfg,,,,,,drv0,Choose the driving strength of the pad. LSB = ~3mA,1,1,RW,0,0,,u_pad_gpio25_cfg_drv0.q
