Register Name,Register Description,Register Address,Register Width,Register Access,Register Reset Value,Field Name,Field Description,Field Offset,Field Width,Field Access,Field Reset Value,Field is Volatile,Field is Reserved,Field Backdoor
gpio_gpio_out_1,,,,,,gpio_out_42,For GPIO_OUT1,10,1,RW,,1,,u_gpio_out_1_gpio_out_42.q
gpio_gpio_out_1,,,,,,gpio_out_43,For GPIO_OUT1,11,1,RW,,1,,u_gpio_out_1_gpio_out_43.q
gpio_gpio_out_1,,,,,,gpio_out_44,For GPIO_OUT1,12,1,RW,,1,,u_gpio_out_1_gpio_out_44.q
gpio_gpio_out_1,,,,,,gpio_out_45,For GPIO_OUT1,13,1,RW,,1,,u_gpio_out_1_gpio_out_45.q
gpio_gpio_out_1,,,,,,gpio_out_46,For GPIO_OUT1,14,1,RW,,1,,u_gpio_out_1_gpio_out_46.q
gpio_gpio_out_1,,,,,,gpio_out_47,For GPIO_OUT1,15,1,RW,,1,,u_gpio_out_1_gpio_out_47.q
gpio_gpio_out_1,,,,,,gpio_out_48,For GPIO_OUT1,16,1,RW,,1,,u_gpio_out_1_gpio_out_48.q
gpio_gpio_out_1,,,,,,gpio_out_49,For GPIO_OUT1,17,1,RW,,1,,u_gpio_out_1_gpio_out_49.q
gpio_gpio_out_1,,,,,,gpio_out_50,For GPIO_OUT1,18,1,RW,,1,,u_gpio_out_1_gpio_out_50.q
gpio_gpio_out_1,,,,,,gpio_out_51,For GPIO_OUT1,19,1,RW,,1,,u_gpio_out_1_gpio_out_51.q
gpio_gpio_out_1,,,,,,gpio_out_52,For GPIO_OUT1,20,1,RW,,1,,u_gpio_out_1_gpio_out_52.q
gpio_gpio_out_1,,,,,,gpio_out_53,For GPIO_OUT1,21,1,RW,,1,,u_gpio_out_1_gpio_out_53.q
gpio_gpio_out_1,,,,,,gpio_out_54,For GPIO_OUT1,22,1,RW,,1,,u_gpio_out_1_gpio_out_54.q
gpio_gpio_out_1,,,,,,gpio_out_55,For GPIO_OUT1,23,1,RW,,1,,u_gpio_out_1_gpio_out_55.q
gpio_gpio_set_0,"For each asserted bit in this register, set the corresponding bit in the padout register.",512,32,,0,,,,,,,,,
gpio_gpio_set_0,,,,,,gpio_set_0,,0,1,WO,,0,,u_gpio_set_0_gpio_set_0.qs
gpio_gpio_set_0,,,,,,gpio_set_1,,1,1,WO,,0,,u_gpio_set_0_gpio_set_1.qs
gpio_gpio_set_0,,,,,,gpio_set_2,,2,1,WO,,0,,u_gpio_set_0_gpio_set_2.qs
gpio_gpio_set_0,,,,,,gpio_set_3,,3,1,WO,,0,,u_gpio_set_0_gpio_set_3.qs
gpio_gpio_set_0,,,,,,gpio_set_4,,4,1,WO,,0,,u_gpio_set_0_gpio_set_4.qs
gpio_gpio_set_0,,,,,,gpio_set_5,,5,1,WO,,0,,u_gpio_set_0_gpio_set_5.qs
gpio_gpio_set_0,,,,,,gpio_set_6,,6,1,WO,,0,,u_gpio_set_0_gpio_set_6.qs
gpio_gpio_set_0,,,,,,gpio_set_7,,7,1,WO,,0,,u_gpio_set_0_gpio_set_7.qs
gpio_gpio_set_0,,,,,,gpio_set_8,,8,1,WO,,0,,u_gpio_set_0_gpio_set_8.qs
gpio_gpio_set_0,,,,,,gpio_set_9,,9,1,WO,,0,,u_gpio_set_0_gpio_set_9.qs
gpio_gpio_set_0,,,,,,gpio_set_10,,10,1,WO,,0,,u_gpio_set_0_gpio_set_10.qs
gpio_gpio_set_0,,,,,,gpio_set_11,,11,1,WO,,0,,u_gpio_set_0_gpio_set_11.qs
gpio_gpio_set_0,,,,,,gpio_set_12,,12,1,WO,,0,,u_gpio_set_0_gpio_set_12.qs
gpio_gpio_set_0,,,,,,gpio_set_13,,13,1,WO,,0,,u_gpio_set_0_gpio_set_13.qs
gpio_gpio_set_0,,,,,,gpio_set_14,,14,1,WO,,0,,u_gpio_set_0_gpio_set_14.qs
gpio_gpio_set_0,,,,,,gpio_set_15,,15,1,WO,,0,,u_gpio_set_0_gpio_set_15.qs
gpio_gpio_set_0,,,,,,gpio_set_16,,16,1,WO,,0,,u_gpio_set_0_gpio_set_16.qs
gpio_gpio_set_0,,,,,,gpio_set_17,,17,1,WO,,0,,u_gpio_set_0_gpio_set_17.qs
gpio_gpio_set_0,,,,,,gpio_set_18,,18,1,WO,,0,,u_gpio_set_0_gpio_set_18.qs
gpio_gpio_set_0,,,,,,gpio_set_19,,19,1,WO,,0,,u_gpio_set_0_gpio_set_19.qs
gpio_gpio_set_0,,,,,,gpio_set_20,,20,1,WO,,0,,u_gpio_set_0_gpio_set_20.qs
gpio_gpio_set_0,,,,,,gpio_set_21,,21,1,WO,,0,,u_gpio_set_0_gpio_set_21.qs
gpio_gpio_set_0,,,,,,gpio_set_22,,22,1,WO,,0,,u_gpio_set_0_gpio_set_22.qs
gpio_gpio_set_0,,,,,,gpio_set_23,,23,1,WO,,0,,u_gpio_set_0_gpio_set_23.qs
gpio_gpio_set_0,,,,,,gpio_set_24,,24,1,WO,,0,,u_gpio_set_0_gpio_set_24.qs
gpio_gpio_set_0,,,,,,gpio_set_25,,25,1,WO,,0,,u_gpio_set_0_gpio_set_25.qs
gpio_gpio_set_0,,,,,,gpio_set_26,,26,1,WO,,0,,u_gpio_set_0_gpio_set_26.qs
gpio_gpio_set_0,,,,,,gpio_set_27,,27,1,WO,,0,,u_gpio_set_0_gpio_set_27.qs
gpio_gpio_set_0,,,,,,gpio_set_28,,28,1,WO,,0,,u_gpio_set_0_gpio_set_28.qs
gpio_gpio_set_0,,,,,,gpio_set_29,,29,1,WO,,0,,u_gpio_set_0_gpio_set_29.qs
gpio_gpio_set_0,,,,,,gpio_set_30,,30,1,WO,,0,,u_gpio_set_0_gpio_set_30.qs
gpio_gpio_set_0,,,,,,gpio_set_31,,31,1,WO,,0,,u_gpio_set_0_gpio_set_31.qs
gpio_gpio_set_1,"For each asserted bit in this register, set the corresponding bit in the padout register.",516,32,,0,,,,,,,,,
gpio_gpio_set_1,,,,,,gpio_set_32,For GPIO_SET1,0,1,WO,,0,,u_gpio_set_1_gpio_set_32.qs
gpio_gpio_set_1,,,,,,gpio_set_33,For GPIO_SET1,1,1,WO,,0,,u_gpio_set_1_gpio_set_33.qs
gpio_gpio_set_1,,,,,,gpio_set_34,For GPIO_SET1,2,1,WO,,0,,u_gpio_set_1_gpio_set_34.qs
gpio_gpio_set_1,,,,,,gpio_set_35,For GPIO_SET1,3,1,WO,,0,,u_gpio_set_1_gpio_set_35.qs
gpio_gpio_set_1,,,,,,gpio_set_36,For GPIO_SET1,4,1,WO,,0,,u_gpio_set_1_gpio_set_36.qs
gpio_gpio_set_1,,,,,,gpio_set_37,For GPIO_SET1,5,1,WO,,0,,u_gpio_set_1_gpio_set_37.qs
gpio_gpio_set_1,,,,,,gpio_set_38,For GPIO_SET1,6,1,WO,,0,,u_gpio_set_1_gpio_set_38.qs
gpio_gpio_set_1,,,,,,gpio_set_39,For GPIO_SET1,7,1,WO,,0,,u_gpio_set_1_gpio_set_39.qs
gpio_gpio_set_1,,,,,,gpio_set_40,For GPIO_SET1,8,1,WO,,0,,u_gpio_set_1_gpio_set_40.qs
gpio_gpio_set_1,,,,,,gpio_set_41,For GPIO_SET1,9,1,WO,,0,,u_gpio_set_1_gpio_set_41.qs
gpio_gpio_set_1,,,,,,gpio_set_42,For GPIO_SET1,10,1,WO,,0,,u_gpio_set_1_gpio_set_42.qs
gpio_gpio_set_1,,,,,,gpio_set_43,For GPIO_SET1,11,1,WO,,0,,u_gpio_set_1_gpio_set_43.qs
gpio_gpio_set_1,,,,,,gpio_set_44,For GPIO_SET1,12,1,WO,,0,,u_gpio_set_1_gpio_set_44.qs
gpio_gpio_set_1,,,,,,gpio_set_45,For GPIO_SET1,13,1,WO,,0,,u_gpio_set_1_gpio_set_45.qs
gpio_gpio_set_1,,,,,,gpio_set_46,For GPIO_SET1,14,1,WO,,0,,u_gpio_set_1_gpio_set_46.qs
gpio_gpio_set_1,,,,,,gpio_set_47,For GPIO_SET1,15,1,WO,,0,,u_gpio_set_1_gpio_set_47.qs
gpio_gpio_set_1,,,,,,gpio_set_48,For GPIO_SET1,16,1,WO,,0,,u_gpio_set_1_gpio_set_48.qs
gpio_gpio_set_1,,,,,,gpio_set_49,For GPIO_SET1,17,1,WO,,0,,u_gpio_set_1_gpio_set_49.qs
gpio_gpio_set_1,,,,,,gpio_set_50,For GPIO_SET1,18,1,WO,,0,,u_gpio_set_1_gpio_set_50.qs
gpio_gpio_set_1,,,,,,gpio_set_51,For GPIO_SET1,19,1,WO,,0,,u_gpio_set_1_gpio_set_51.qs
gpio_gpio_set_1,,,,,,gpio_set_52,For GPIO_SET1,20,1,WO,,0,,u_gpio_set_1_gpio_set_52.qs
gpio_gpio_set_1,,,,,,gpio_set_53,For GPIO_SET1,21,1,WO,,0,,u_gpio_set_1_gpio_set_53.qs
gpio_gpio_set_1,,,,,,gpio_set_54,For GPIO_SET1,22,1,WO,,0,,u_gpio_set_1_gpio_set_54.qs
gpio_gpio_set_1,,,,,,gpio_set_55,For GPIO_SET1,23,1,WO,,0,,u_gpio_set_1_gpio_set_55.qs
gpio_gpio_clear_0,"For each asserted bit in this register, clear the corresponding bit in the padout register.",640,32,,0,,,,,,,,,
gpio_gpio_clear_0,,,,,,gpio_clear_0,,0,1,WO,,0,,u_gpio_clear_0_gpio_clear_0.qs
gpio_gpio_clear_0,,,,,,gpio_clear_1,,1,1,WO,,0,,u_gpio_clear_0_gpio_clear_1.qs
gpio_gpio_clear_0,,,,,,gpio_clear_2,,2,1,WO,,0,,u_gpio_clear_0_gpio_clear_2.qs
gpio_gpio_clear_0,,,,,,gpio_clear_3,,3,1,WO,,0,,u_gpio_clear_0_gpio_clear_3.qs
gpio_gpio_clear_0,,,,,,gpio_clear_4,,4,1,WO,,0,,u_gpio_clear_0_gpio_clear_4.qs
gpio_gpio_clear_0,,,,,,gpio_clear_5,,5,1,WO,,0,,u_gpio_clear_0_gpio_clear_5.qs
gpio_gpio_clear_0,,,,,,gpio_clear_6,,6,1,WO,,0,,u_gpio_clear_0_gpio_clear_6.qs
gpio_gpio_clear_0,,,,,,gpio_clear_7,,7,1,WO,,0,,u_gpio_clear_0_gpio_clear_7.qs
gpio_gpio_clear_0,,,,,,gpio_clear_8,,8,1,WO,,0,,u_gpio_clear_0_gpio_clear_8.qs
gpio_gpio_clear_0,,,,,,gpio_clear_9,,9,1,WO,,0,,u_gpio_clear_0_gpio_clear_9.qs
gpio_gpio_clear_0,,,,,,gpio_clear_10,,10,1,WO,,0,,u_gpio_clear_0_gpio_clear_10.qs
gpio_gpio_clear_0,,,,,,gpio_clear_11,,11,1,WO,,0,,u_gpio_clear_0_gpio_clear_11.qs
gpio_gpio_clear_0,,,,,,gpio_clear_12,,12,1,WO,,0,,u_gpio_clear_0_gpio_clear_12.qs
gpio_gpio_clear_0,,,,,,gpio_clear_13,,13,1,WO,,0,,u_gpio_clear_0_gpio_clear_13.qs
gpio_gpio_clear_0,,,,,,gpio_clear_14,,14,1,WO,,0,,u_gpio_clear_0_gpio_clear_14.qs
gpio_gpio_clear_0,,,,,,gpio_clear_15,,15,1,WO,,0,,u_gpio_clear_0_gpio_clear_15.qs
gpio_gpio_clear_0,,,,,,gpio_clear_16,,16,1,WO,,0,,u_gpio_clear_0_gpio_clear_16.qs
gpio_gpio_clear_0,,,,,,gpio_clear_17,,17,1,WO,,0,,u_gpio_clear_0_gpio_clear_17.qs
gpio_gpio_clear_0,,,,,,gpio_clear_18,,18,1,WO,,0,,u_gpio_clear_0_gpio_clear_18.qs
gpio_gpio_clear_0,,,,,,gpio_clear_19,,19,1,WO,,0,,u_gpio_clear_0_gpio_clear_19.qs
gpio_gpio_clear_0,,,,,,gpio_clear_20,,20,1,WO,,0,,u_gpio_clear_0_gpio_clear_20.qs
gpio_gpio_clear_0,,,,,,gpio_clear_21,,21,1,WO,,0,,u_gpio_clear_0_gpio_clear_21.qs
gpio_gpio_clear_0,,,,,,gpio_clear_22,,22,1,WO,,0,,u_gpio_clear_0_gpio_clear_22.qs
gpio_gpio_clear_0,,,,,,gpio_clear_23,,23,1,WO,,0,,u_gpio_clear_0_gpio_clear_23.qs
gpio_gpio_clear_0,,,,,,gpio_clear_24,,24,1,WO,,0,,u_gpio_clear_0_gpio_clear_24.qs
gpio_gpio_clear_0,,,,,,gpio_clear_25,,25,1,WO,,0,,u_gpio_clear_0_gpio_clear_25.qs
gpio_gpio_clear_0,,,,,,gpio_clear_26,,26,1,WO,,0,,u_gpio_clear_0_gpio_clear_26.qs
gpio_gpio_clear_0,,,,,,gpio_clear_27,,27,1,WO,,0,,u_gpio_clear_0_gpio_clear_27.qs
gpio_gpio_clear_0,,,,,,gpio_clear_28,,28,1,WO,,0,,u_gpio_clear_0_gpio_clear_28.qs
gpio_gpio_clear_0,,,,,,gpio_clear_29,,29,1,WO,,0,,u_gpio_clear_0_gpio_clear_29.qs
gpio_gpio_clear_0,,,,,,gpio_clear_30,,30,1,WO,,0,,u_gpio_clear_0_gpio_clear_30.qs
gpio_gpio_clear_0,,,,,,gpio_clear_31,,31,1,WO,,0,,u_gpio_clear_0_gpio_clear_31.qs
gpio_gpio_clear_1,"For each asserted bit in this register, clear the corresponding bit in the padout register.",644,32,,0,,,,,,,,,
gpio_gpio_clear_1,,,,,,gpio_clear_32,For GPIO_CLEAR1,0,1,WO,,0,,u_gpio_clear_1_gpio_clear_32.qs
gpio_gpio_clear_1,,,,,,gpio_clear_33,For GPIO_CLEAR1,1,1,WO,,0,,u_gpio_clear_1_gpio_clear_33.qs
gpio_gpio_clear_1,,,,,,gpio_clear_34,For GPIO_CLEAR1,2,1,WO,,0,,u_gpio_clear_1_gpio_clear_34.qs
gpio_gpio_clear_1,,,,,,gpio_clear_35,For GPIO_CLEAR1,3,1,WO,,0,,u_gpio_clear_1_gpio_clear_35.qs
gpio_gpio_clear_1,,,,,,gpio_clear_36,For GPIO_CLEAR1,4,1,WO,,0,,u_gpio_clear_1_gpio_clear_36.qs
gpio_gpio_clear_1,,,,,,gpio_clear_37,For GPIO_CLEAR1,5,1,WO,,0,,u_gpio_clear_1_gpio_clear_37.qs
gpio_gpio_clear_1,,,,,,gpio_clear_38,For GPIO_CLEAR1,6,1,WO,,0,,u_gpio_clear_1_gpio_clear_38.qs
gpio_gpio_clear_1,,,,,,gpio_clear_39,For GPIO_CLEAR1,7,1,WO,,0,,u_gpio_clear_1_gpio_clear_39.qs
gpio_gpio_clear_1,,,,,,gpio_clear_40,For GPIO_CLEAR1,8,1,WO,,0,,u_gpio_clear_1_gpio_clear_40.qs
gpio_gpio_clear_1,,,,,,gpio_clear_41,For GPIO_CLEAR1,9,1,WO,,0,,u_gpio_clear_1_gpio_clear_41.qs
gpio_gpio_clear_1,,,,,,gpio_clear_42,For GPIO_CLEAR1,10,1,WO,,0,,u_gpio_clear_1_gpio_clear_42.qs
gpio_gpio_clear_1,,,,,,gpio_clear_43,For GPIO_CLEAR1,11,1,WO,,0,,u_gpio_clear_1_gpio_clear_43.qs
gpio_gpio_clear_1,,,,,,gpio_clear_44,For GPIO_CLEAR1,12,1,WO,,0,,u_gpio_clear_1_gpio_clear_44.qs
gpio_gpio_clear_1,,,,,,gpio_clear_45,For GPIO_CLEAR1,13,1,WO,,0,,u_gpio_clear_1_gpio_clear_45.qs
gpio_gpio_clear_1,,,,,,gpio_clear_46,For GPIO_CLEAR1,14,1,WO,,0,,u_gpio_clear_1_gpio_clear_46.qs
gpio_gpio_clear_1,,,,,,gpio_clear_47,For GPIO_CLEAR1,15,1,WO,,0,,u_gpio_clear_1_gpio_clear_47.qs
gpio_gpio_clear_1,,,,,,gpio_clear_48,For GPIO_CLEAR1,16,1,WO,,0,,u_gpio_clear_1_gpio_clear_48.qs
gpio_gpio_clear_1,,,,,,gpio_clear_49,For GPIO_CLEAR1,17,1,WO,,0,,u_gpio_clear_1_gpio_clear_49.qs
gpio_gpio_clear_1,,,,,,gpio_clear_50,For GPIO_CLEAR1,18,1,WO,,0,,u_gpio_clear_1_gpio_clear_50.qs
gpio_gpio_clear_1,,,,,,gpio_clear_51,For GPIO_CLEAR1,19,1,WO,,0,,u_gpio_clear_1_gpio_clear_51.qs
gpio_gpio_clear_1,,,,,,gpio_clear_52,For GPIO_CLEAR1,20,1,WO,,0,,u_gpio_clear_1_gpio_clear_52.qs
gpio_gpio_clear_1,,,,,,gpio_clear_53,For GPIO_CLEAR1,21,1,WO,,0,,u_gpio_clear_1_gpio_clear_53.qs
gpio_gpio_clear_1,,,,,,gpio_clear_54,For GPIO_CLEAR1,22,1,WO,,0,,u_gpio_clear_1_gpio_clear_54.qs
gpio_gpio_clear_1,,,,,,gpio_clear_55,For GPIO_CLEAR1,23,1,WO,,0,,u_gpio_clear_1_gpio_clear_55.qs
gpio_gpio_toggle_0,"For each asserted bit in this register, toggle the corresponding bit in the padout register.",768,32,,0,,,,,,,,,
gpio_gpio_toggle_0,,,,,,gpio_toggle_0,,0,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_0.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_1,,1,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_1.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_2,,2,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_2.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_3,,3,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_3.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_4,,4,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_4.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_5,,5,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_5.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_6,,6,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_6.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_7,,7,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_7.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_8,,8,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_8.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_9,,9,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_9.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_10,,10,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_10.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_11,,11,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_11.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_12,,12,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_12.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_13,,13,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_13.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_14,,14,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_14.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_15,,15,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_15.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_16,,16,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_16.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_17,,17,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_17.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_18,,18,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_18.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_19,,19,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_19.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_20,,20,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_20.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_21,,21,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_21.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_22,,22,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_22.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_23,,23,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_23.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_24,,24,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_24.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_25,,25,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_25.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_26,,26,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_26.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_27,,27,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_27.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_28,,28,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_28.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_29,,29,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_29.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_30,,30,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_30.qs
gpio_gpio_toggle_0,,,,,,gpio_toggle_31,,31,1,WO,,0,,u_gpio_toggle_0_gpio_toggle_31.qs
gpio_gpio_toggle_1,"For each asserted bit in this register, toggle the corresponding bit in the padout register.",772,32,,0,,,,,,,,,
gpio_gpio_toggle_1,,,,,,gpio_toggle_32,For GPIO_TOGGLE1,0,1,WO,,0,,u_gpio_toggle_1_gpio_toggle_32.qs
gpio_gpio_toggle_1,,,,,,gpio_toggle_33,For GPIO_TOGGLE1,1,1,WO,,0,,u_gpio_toggle_1_gpio_toggle_33.qs
gpio_gpio_toggle_1,,,,,,gpio_toggle_34,For GPIO_TOGGLE1,2,1,WO,,0,,u_gpio_toggle_1_gpio_toggle_34.qs
gpio_gpio_toggle_1,,,,,,gpio_toggle_35,For GPIO_TOGGLE1,3,1,WO,,0,,u_gpio_toggle_1_gpio_toggle_35.qs
gpio_gpio_toggle_1,,,,,,gpio_toggle_36,For GPIO_TOGGLE1,4,1,WO,,0,,u_gpio_toggle_1_gpio_toggle_36.qs
gpio_gpio_toggle_1,,,,,,gpio_toggle_37,For GPIO_TOGGLE1,5,1,WO,,0,,u_gpio_toggle_1_gpio_toggle_37.qs
gpio_gpio_toggle_1,,,,,,gpio_toggle_38,For GPIO_TOGGLE1,6,1,WO,,0,,u_gpio_toggle_1_gpio_toggle_38.qs
gpio_gpio_toggle_1,,,,,,gpio_toggle_39,For GPIO_TOGGLE1,7,1,WO,,0,,u_gpio_toggle_1_gpio_toggle_39.qs
gpio_gpio_toggle_1,,,,,,gpio_toggle_40,For GPIO_TOGGLE1,8,1,WO,,0,,u_gpio_toggle_1_gpio_toggle_40.qs
gpio_gpio_toggle_1,,,,,,gpio_toggle_41,For GPIO_TOGGLE1,9,1,WO,,0,,u_gpio_toggle_1_gpio_toggle_41.qs
gpio_gpio_toggle_1,,,,,,gpio_toggle_42,For GPIO_TOGGLE1,10,1,WO,,0,,u_gpio_toggle_1_gpio_toggle_42.qs
gpio_gpio_toggle_1,,,,,,gpio_toggle_43,For GPIO_TOGGLE1,11,1,WO,,0,,u_gpio_toggle_1_gpio_toggle_43.qs
gpio_gpio_toggle_1,,,,,,gpio_toggle_44,For GPIO_TOGGLE1,12,1,WO,,0,,u_gpio_toggle_1_gpio_toggle_44.qs
gpio_gpio_toggle_1,,,,,,gpio_toggle_45,For GPIO_TOGGLE1,13,1,WO,,0,,u_gpio_toggle_1_gpio_toggle_45.qs
gpio_gpio_toggle_1,,,,,,gpio_toggle_46,For GPIO_TOGGLE1,14,1,WO,,0,,u_gpio_toggle_1_gpio_toggle_46.qs
gpio_gpio_toggle_1,,,,,,gpio_toggle_47,For GPIO_TOGGLE1,15,1,WO,,0,,u_gpio_toggle_1_gpio_toggle_47.qs
gpio_gpio_toggle_1,,,,,,gpio_toggle_48,For GPIO_TOGGLE1,16,1,WO,,0,,u_gpio_toggle_1_gpio_toggle_48.qs
gpio_gpio_toggle_1,,,,,,gpio_toggle_49,For GPIO_TOGGLE1,17,1,WO,,0,,u_gpio_toggle_1_gpio_toggle_49.qs
gpio_gpio_toggle_1,,,,,,gpio_toggle_50,For GPIO_TOGGLE1,18,1,WO,,0,,u_gpio_toggle_1_gpio_toggle_50.qs
gpio_gpio_toggle_1,,,,,,gpio_toggle_51,For GPIO_TOGGLE1,19,1,WO,,0,,u_gpio_toggle_1_gpio_toggle_51.qs
gpio_gpio_toggle_1,,,,,,gpio_toggle_52,For GPIO_TOGGLE1,20,1,WO,,0,,u_gpio_toggle_1_gpio_toggle_52.qs
gpio_gpio_toggle_1,,,,,,gpio_toggle_53,For GPIO_TOGGLE1,21,1,WO,,0,,u_gpio_toggle_1_gpio_toggle_53.qs
gpio_gpio_toggle_1,,,,,,gpio_toggle_54,For GPIO_TOGGLE1,22,1,WO,,0,,u_gpio_toggle_1_gpio_toggle_54.qs
gpio_gpio_toggle_1,,,,,,gpio_toggle_55,For GPIO_TOGGLE1,23,1,WO,,0,,u_gpio_toggle_1_gpio_toggle_55.qs
gpio_intrpt_rise_en_0,Enable Interrupts on rising edges for the corresponding GPIO,896,32,,0,,,,,,,,,
gpio_intrpt_rise_en_0,,,,,,intrpt_rise_en_0,,0,1,RW,,0,,u_intrpt_rise_en_0_intrpt_rise_en_0.q
gpio_intrpt_rise_en_0,,,,,,intrpt_rise_en_1,,1,1,RW,,0,,u_intrpt_rise_en_0_intrpt_rise_en_1.q
gpio_intrpt_rise_en_0,,,,,,intrpt_rise_en_2,,2,1,RW,,0,,u_intrpt_rise_en_0_intrpt_rise_en_2.q
gpio_intrpt_rise_en_0,,,,,,intrpt_rise_en_3,,3,1,RW,,0,,u_intrpt_rise_en_0_intrpt_rise_en_3.q
gpio_intrpt_rise_en_0,,,,,,intrpt_rise_en_4,,4,1,RW,,0,,u_intrpt_rise_en_0_intrpt_rise_en_4.q
gpio_intrpt_rise_en_0,,,,,,intrpt_rise_en_5,,5,1,RW,,0,,u_intrpt_rise_en_0_intrpt_rise_en_5.q
gpio_intrpt_rise_en_0,,,,,,intrpt_rise_en_6,,6,1,RW,,0,,u_intrpt_rise_en_0_intrpt_rise_en_6.q
gpio_intrpt_rise_en_0,,,,,,intrpt_rise_en_7,,7,1,RW,,0,,u_intrpt_rise_en_0_intrpt_rise_en_7.q
gpio_intrpt_rise_en_0,,,,,,intrpt_rise_en_8,,8,1,RW,,0,,u_intrpt_rise_en_0_intrpt_rise_en_8.q
gpio_intrpt_rise_en_0,,,,,,intrpt_rise_en_9,,9,1,RW,,0,,u_intrpt_rise_en_0_intrpt_rise_en_9.q
gpio_intrpt_rise_en_0,,,,,,intrpt_rise_en_10,,10,1,RW,,0,,u_intrpt_rise_en_0_intrpt_rise_en_10.q
gpio_intrpt_rise_en_0,,,,,,intrpt_rise_en_11,,11,1,RW,,0,,u_intrpt_rise_en_0_intrpt_rise_en_11.q
gpio_intrpt_rise_en_0,,,,,,intrpt_rise_en_12,,12,1,RW,,0,,u_intrpt_rise_en_0_intrpt_rise_en_12.q
gpio_intrpt_rise_en_0,,,,,,intrpt_rise_en_13,,13,1,RW,,0,,u_intrpt_rise_en_0_intrpt_rise_en_13.q
gpio_intrpt_rise_en_0,,,,,,intrpt_rise_en_14,,14,1,RW,,0,,u_intrpt_rise_en_0_intrpt_rise_en_14.q
gpio_intrpt_rise_en_0,,,,,,intrpt_rise_en_15,,15,1,RW,,0,,u_intrpt_rise_en_0_intrpt_rise_en_15.q
gpio_intrpt_rise_en_0,,,,,,intrpt_rise_en_16,,16,1,RW,,0,,u_intrpt_rise_en_0_intrpt_rise_en_16.q
gpio_intrpt_rise_en_0,,,,,,intrpt_rise_en_17,,17,1,RW,,0,,u_intrpt_rise_en_0_intrpt_rise_en_17.q
